event_id,timestamp_utc,timestamp_lst,event_type,confidence,uncertainty_classification,modalities,spatial_coords,uncertainty,thumbnail
EVENT_000183,2023-01-08T15:00:00,2023-01-08T15:00:00,NORMAL,0.18219757080078125,0.6356048583984375,"{'thermal': True, 'seismic': False}","{'lat': -89.50044593018075, 'lon': 0.06582091446214705, 'altitude_m': -2049.8970520154367, 'enu': {'east': 63.75712867141874, 'north': -49.49825006232356, 'up': -49.89705201543666}}","{'position_m': 41.254134422964604, 'time_s': 112.17822524237866, 'classification': 0.31780242919921875}",thumbnail_000183.png
EVENT_000184,2023-01-08T16:00:00,2023-01-08T16:00:00,ANOMALY,0.9545736312866211,0.9091472625732422,"{'thermal': False, 'seismic': False}","{'lat': -89.5007167682528, 'lon': 0.09173710347746615, 'altitude_m': -1964.5790225538435, 'enu': {'east': 88.86072699156597, 'north': -79.5612760612562, 'up': 35.4209774461566}}","{'position_m': 8.78797588056107, 'time_s': 141.09328561380673, 'classification': 0.4545736312866211}",thumbnail_000184.png
EVENT_000185,2023-01-08T17:00:00,2023-01-08T17:00:00,NORMAL,0.4003683030605316,0.19926339387893677,"{'thermal': False, 'seismic': False}","{'lat': -89.49938748258617, 'lon': -0.041630417202707784, 'altitude_m': -1972.7177219983196, 'enu': {'east': -40.325113802001475, 'north': 67.98943293449437, 'up': 27.282278001680453}}","{'position_m': 26.824180714381242, 'time_s': 247.95030897416908, 'classification': 0.09963169693946838}",thumbnail_000185.png
EVENT_000186,2023-01-08T18:00:00,2023-01-08T18:00:00,ANOMALY,0.9152029156684875,0.8304058313369751,"{'thermal': False, 'seismic': False}","{'lat': -89.49916533936317, 'lon': 0.07599361070876297, 'altitude_m': -2046.8697686252483, 'enu': {'east': 73.61086450645857, 'north': 92.64733068802639, 'up': -46.869768625248376}}","{'position_m': 12.272630468540262, 'time_s': 40.26920279640404, 'classification': 0.41520291566848755}",thumbnail_000186.png
EVENT_000187,2023-01-08T19:00:00,2023-01-08T19:00:00,NORMAL,0.05991019308567047,0.8801796436309814,"{'thermal': False, 'seismic': False}","{'lat': -89.49916302617609, 'lon': 0.07378553126201168, 'altitude_m': -1973.9905921561904, 'enu': {'east': 71.47201841849972, 'north': 92.90409445404171, 'up': 26.00940784380971}}","{'position_m': 36.83223328171059, 'time_s': 272.9478287733977, 'classification': 0.4400898218154907}",thumbnail_000187.png
EVENT_000188,2023-01-08T20:00:00,2023-01-08T20:00:00,NORMAL,0.1535586416721344,0.6928827166557312,"{'thermal': True, 'seismic': False}","{'lat': -89.49959563482412, 'lon': -0.037011945155648596, 'altitude_m': -1975.4162987969037, 'enu': {'east': -35.851451912374515, 'north': 44.8845345228234, 'up': 24.583701203096425}}","{'position_m': 22.672639356664604, 'time_s': 94.273645158044, 'classification': 0.3464413583278656}",thumbnail_000188.png
EVENT_000189,2023-01-08T21:00:00,2023-01-08T21:00:00,ANOMALY,0.9627255797386169,0.9254511594772339,"{'thermal': False, 'seismic': False}","{'lat': -89.499886936421, 'lon': 0.04437620438936999, 'altitude_m': -2002.8467539897488, 'enu': {'east': 42.984808040449536, 'north': 12.550057268676525, 'up': -2.846753989748727}}","{'position_m': 10.81759803388692, 'time_s': 260.5687212336688, 'classification': 0.46272557973861694}",thumbnail_000189.png
EVENT_000190,2023-01-08T22:00:00,2023-01-08T22:00:00,ANOMALY,0.7887200713157654,0.5774401426315308,"{'thermal': False, 'seismic': False}","{'lat': -89.50073664055783, 'lon': -0.06117795808257627, 'altitude_m': -2034.6341961838887, 'enu': {'east': -59.25975014474516, 'north': -81.76710191876167, 'up': -34.63419618388873}}","{'position_m': 27.618407483707948, 'time_s': 48.61447574550008, 'classification': 0.2887200713157654}",thumbnail_000190.png
EVENT_000191,2023-01-08T23:00:00,2023-01-08T23:00:00,ANOMALY,0.7137009501457214,0.42740190029144287,"{'thermal': False, 'seismic': False}","{'lat': -89.49946522913898, 'lon': -0.09954893451264273, 'altitude_m': -2020.5832026656522, 'enu': {'east': -96.42762150433613, 'north': 59.35956557280551, 'up': -20.583202665652212}}","{'position_m': 23.23098809565885, 'time_s': 159.57596372474856, 'classification': 0.21370095014572144}",thumbnail_000191.png
EVENT_000192,2023-01-09T00:00:00,2023-01-09T00:00:00,NORMAL,0.060879431664943695,0.8782411217689514,"{'thermal': False, 'seismic': False}","{'lat': -89.50006829316979, 'lon': -0.0649445322778985, 'altitude_m': -2049.8768164833573, 'enu': {'east': -62.90822506466913, 'north': -7.580541846867874, 'up': -49.87681648335741}}","{'position_m': 45.67996571303564, 'time_s': 290.2858678205195, 'classification': 0.4391205608844757}",thumbnail_000192.png
EVENT_000193,2023-01-09T01:00:00,2023-01-09T01:00:00,NORMAL,0.16346262395381927,0.6730747222900391,"{'thermal': True, 'seismic': False}","{'lat': -89.4998947519413, 'lon': -0.052126409496823164, 'altitude_m': -2027.4459857556265, 'enu': {'east': -50.49200887932497, 'north': 11.682534516639592, 'up': -27.445985755626456}}","{'position_m': 30.318035990998922, 'time_s': 182.58462803053868, 'classification': 0.33653736114501953}",thumbnail_000193.png
EVENT_000194,2023-01-09T02:00:00,2023-01-09T02:00:00,NORMAL,0.06003418192267418,0.879931628704071,"{'thermal': True, 'seismic': False}","{'lat': -89.49983736227227, 'lon': -0.03594184802862594, 'altitude_m': -2006.6753251028344, 'enu': {'east': -34.814907209585016, 'north': 18.052787777124493, 'up': -6.675325102834442}}","{'position_m': 8.880447984831314, 'time_s': 195.80432057387713, 'classification': 0.4399658143520355}",thumbnail_000194.png
EVENT_000195,2023-01-09T03:00:00,2023-01-09T03:00:00,NORMAL,0.08668050915002823,0.8266389966011047,"{'thermal': True, 'seismic': False}","{'lat': -89.49967485292548, 'lon': -0.007309465753023706, 'altitude_m': -2010.445491612003, 'enu': {'east': -7.080280672837972, 'north': 36.09132527186506, 'up': -10.445491612003131}}","{'position_m': 49.23321896274229, 'time_s': 45.72461215760217, 'classification': 0.41331949830055237}",thumbnail_000195.png
EVENT_000196,2023-01-09T04:00:00,2023-01-09T04:00:00,ANOMALY,0.944458544254303,0.888917088508606,"{'thermal': False, 'seismic': False}","{'lat': -89.49953683014844, 'lon': 0.032413069019911527, 'altitude_m': -1954.7351361961282, 'enu': {'east': 31.396771512898624, 'north': 51.411853522244655, 'up': 45.264863803871705}}","{'position_m': 48.760292741663804, 'time_s': 216.8444007501536, 'classification': 0.444458544254303}",thumbnail_000196.png
EVENT_000197,2023-01-09T05:00:00,2023-01-09T05:00:00,NORMAL,0.30911049246788025,0.3817790150642395,"{'thermal': True, 'seismic': False}","{'lat': -89.50063797824498, 'lon': 0.05144537489777444, 'altitude_m': -2039.7207595507334, 'enu': {'east': 49.83232782025661, 'north': -70.8155851929709, 'up': -39.72075955073343}}","{'position_m': 45.48311399624737, 'time_s': 217.56130712979717, 'classification': 0.19088950753211975}",thumbnail_000197.png
EVENT_000198,2023-01-09T06:00:00,2023-01-09T06:00:00,ANOMALY,0.5757713913917542,0.1515427827835083,"{'thermal': False, 'seismic': False}","{'lat': -89.50052189264879, 'lon': -0.003642946678732884, 'altitude_m': -2015.398343235516, 'enu': {'east': -3.5287236896816836, 'north': -57.93008401622628, 'up': -15.398343235516045}}","{'position_m': 28.97432059036405, 'time_s': 6.49192344522146, 'classification': 0.07577139139175415}",thumbnail_000198.png
EVENT_000199,2023-01-09T07:00:00,2023-01-09T07:00:00,NORMAL,0.05135224014520645,0.8972955346107483,"{'thermal': True, 'seismic': False}","{'lat': -89.49993830233157, 'lon': -0.08828487908075473, 'altitude_m': -1961.74665141804, 'enu': {'east': -85.5167455707317, 'north': 6.848441195289027, 'up': 38.25334858196}}","{'position_m': 39.01443205385485, 'time_s': 282.4300137654836, 'classification': 0.44864776730537415}",thumbnail_000199.png
EVENT_000200,2023-01-09T08:00:00,2023-01-09T08:00:00,NORMAL,0.2498377114534378,0.5003246068954468,"{'thermal': True, 'seismic': False}","{'lat': -89.50032055008609, 'lon': -0.029360309387266647, 'altitude_m': -1952.2533613685214, 'enu': {'east': -28.439729814345725, 'north': -35.58105955613293, 'up': 47.746638631478575}}","{'position_m': 5.042918187580643, 'time_s': 247.52970002215332, 'classification': 0.2501623034477234}",thumbnail_000200.png
EVENT_000201,2023-01-09T09:00:00,2023-01-09T09:00:00,ANOMALY,0.9788243770599365,0.957648754119873,"{'thermal': False, 'seismic': False}","{'lat': -89.5008266964049, 'lon': 0.0663691201403562, 'altitude_m': -1982.9614541645587, 'enu': {'east': 64.2881456019733, 'north': -91.76330094414567, 'up': 17.038545835441226}}","{'position_m': 10.842095403252415, 'time_s': 208.2649883059816, 'classification': 0.4788243770599365}",thumbnail_000201.png
EVENT_000202,2023-01-09T10:00:00,2023-01-09T10:00:00,ANOMALY,0.9161711931228638,0.8323423862457275,"{'thermal': False, 'seismic': False}","{'lat': -89.49982923128401, 'lon': 0.0818093569003632, 'altitude_m': -1988.3395418137527, 'enu': {'east': 79.24426053700765, 'north': 18.95532747538722, 'up': 11.660458186247403}}","{'position_m': 47.62594874341102, 'time_s': 38.14177005168975, 'classification': 0.41617119312286377}",thumbnail_000202.png
EVENT_000203,2023-01-09T11:00:00,2023-01-09T11:00:00,NORMAL,0.048106104135513306,0.9037877917289734,"{'thermal': True, 'seismic': False}","{'lat': -89.4991939631304, 'lon': 0.08985781529223133, 'altitude_m': -1987.469533978605, 'enu': {'east': 87.04036305989194, 'north': 89.47009252620774, 'up': 12.53046602139478}}","{'position_m': 31.03426456841469, 'time_s': 90.35193001485683, 'classification': 0.4518938958644867}",thumbnail_000203.png
EVENT_000204,2023-01-09T12:00:00,2023-01-09T12:00:00,ANOMALY,0.9757367372512817,0.9514734745025635,"{'thermal': False, 'seismic': False}","{'lat': -89.49971023402108, 'lon': -0.0032213133467728517, 'altitude_m': -1994.699854740804, 'enu': {'east': -3.1203104851918795, 'north': 32.16402365985013, 'up': 5.300145259195844}}","{'position_m': 39.387713571139116, 'time_s': 184.06513777846624, 'classification': 0.47573673725128174}",thumbnail_000204.png
EVENT_000205,2023-01-09T13:00:00,2023-01-09T13:00:00,ANOMALY,0.9777563810348511,0.9555127620697021,"{'thermal': False, 'seismic': False}","{'lat': -89.50082747007912, 'lon': -0.003942860360694293, 'altitude_m': -2033.6000519010504, 'enu': {'east': -3.8192337102030365, 'north': -91.84917878150544, 'up': -33.60005190105028}}","{'position_m': 30.276317268964576, 'time_s': 235.36593347223973, 'classification': 0.4777563810348511}",thumbnail_000205.png
EVENT_000206,2023-01-09T14:00:00,2023-01-09T14:00:00,NORMAL,0.4916049838066101,0.016790032386779785,"{'thermal': False, 'seismic': False}","{'lat': -89.4997291996651, 'lon': 0.019259606131921975, 'altitude_m': -2002.0721071423714, 'enu': {'east': 18.655729662035753, 'north': 30.05883717469078, 'up': -2.072107142371273}}","{'position_m': 22.49175360798738, 'time_s': 217.72314140234343, 'classification': 0.008395016193389893}",thumbnail_000206.png
EVENT_000207,2023-01-09T15:00:00,2023-01-09T15:00:00,NORMAL,0.0632605329155922,0.8734789490699768,"{'thermal': False, 'seismic': False}","{'lat': -89.49955985753947, 'lon': -0.006156516319015512, 'altitude_m': -1962.816722102688, 'enu': {'east': -5.9634814606669835, 'north': 48.85581311899111, 'up': 37.183277897312124}}","{'position_m': 31.1713590751699, 'time_s': 99.376213906584, 'classification': 0.4367394745349884}",thumbnail_000207.png
EVENT_000208,2023-01-09T16:00:00,2023-01-09T16:00:00,ANOMALY,0.7728826403617859,0.5457652807235718,"{'thermal': True, 'seismic': False}","{'lat': -89.50086331326254, 'lon': -0.06985578866537623, 'altitude_m': -1984.673698076267, 'enu': {'east': -67.66549117063947, 'north': -95.82777214169238, 'up': 15.326301923733013}}","{'position_m': 22.249111363863054, 'time_s': 14.054835654500996, 'classification': 0.2728826403617859}",thumbnail_000208.png
EVENT_000209,2023-01-09T17:00:00,2023-01-09T17:00:00,ANOMALY,0.9704083800315857,0.9408167600631714,"{'thermal': False, 'seismic': False}","{'lat': -89.50075400632512, 'lon': -0.0013881556524919594, 'altitude_m': -2009.6738638876168, 'enu': {'east': -1.3446306432400803, 'north': -83.69470208951466, 'up': -9.673863887616818}}","{'position_m': 17.283416642400336, 'time_s': 163.2011120800909, 'classification': 0.4704083800315857}",thumbnail_000209.png
EVENT_000210,2023-01-09T18:00:00,2023-01-09T18:00:00,NORMAL,0.30680468678474426,0.3863906264305115,"{'thermal': True, 'seismic': False}","{'lat': -89.49938657224094, 'lon': -0.06120334795773863, 'altitude_m': -2032.5806663421747, 'enu': {'east': -59.28434393155146, 'north': 68.09048125538669, 'up': -32.58066634217464}}","{'position_m': 11.80749512119384, 'time_s': 126.10153681162816, 'classification': 0.19319531321525574}",thumbnail_000210.png
EVENT_000211,2023-01-09T19:00:00,2023-01-09T19:00:00,NORMAL,0.17266081273555756,0.6546783447265625,"{'thermal': True, 'seismic': False}","{'lat': -89.49976799131855, 'lon': 0.0714906151635509, 'altitude_m': -1976.4649701334247, 'enu': {'east': 69.24905840380987, 'north': 25.752963641189012, 'up': 23.535029866575258}}","{'position_m': 48.07824702286187, 'time_s': 125.3563024779353, 'classification': 0.32733917236328125}",thumbnail_000211.png
EVENT_000212,2023-01-09T20:00:00,2023-01-09T20:00:00,NORMAL,0.33826515078544617,0.32346969842910767,"{'thermal': True, 'seismic': False}","{'lat': -89.49997478222016, 'lon': 0.00894042785129014, 'altitude_m': -1991.194162190992, 'enu': {'east': 8.660104672657681, 'north': 2.7991735617449933, 'up': 8.805837809007919}}","{'position_m': 38.618470515272236, 'time_s': 151.9486196860123, 'classification': 0.16173484921455383}",thumbnail_000212.png
EVENT_000213,2023-01-09T21:00:00,2023-01-09T21:00:00,ANOMALY,0.6623346209526062,0.3246692419052124,"{'thermal': True, 'seismic': False}","{'lat': -89.49982392150405, 'lon': 0.02192519762982537, 'altitude_m': -1970.7043905394369, 'enu': {'east': 21.237742712234308, 'north': 19.544713051172863, 'up': 29.295609460563156}}","{'position_m': 2.4403278420688572, 'time_s': 119.25903578485556, 'classification': 0.1623346209526062}",thumbnail_000213.png
EVENT_000214,2023-01-09T22:00:00,2023-01-09T22:00:00,ANOMALY,0.9726939797401428,0.9453879594802856,"{'thermal': False, 'seismic': False}","{'lat': -89.50025378192854, 'lon': -0.04462839804832211, 'altitude_m': -2011.6152848132203, 'enu': {'east': -43.229094278271, 'north': -28.16979406675371, 'up': -11.61528481322037}}","{'position_m': 33.095457602773315, 'time_s': 297.64786158586105, 'classification': 0.4726939797401428}",thumbnail_000214.png
EVENT_000215,2023-01-09T23:00:00,2023-01-09T23:00:00,NORMAL,0.07801738381385803,0.8439652323722839,"{'thermal': True, 'seismic': False}","{'lat': -89.49950270232966, 'lon': -0.054552036285566485, 'altitude_m': -2009.4689816914256, 'enu': {'east': -52.841581208158026, 'north': 55.200041407085905, 'up': -9.468981691425661}}","{'position_m': 23.82482754399218, 'time_s': 250.96342107058163, 'classification': 0.42198261618614197}",thumbnail_000215.png
EVENT_000216,2023-01-10T00:00:00,2023-01-10T00:00:00,NORMAL,0.10264510661363602,0.7947098016738892,"{'thermal': False, 'seismic': False}","{'lat': -89.49997726990053, 'lon': -0.026253437536262046, 'altitude_m': -2008.6968825352303, 'enu': {'east': -25.430272562213105, 'north': 2.5230410411610364, 'up': -8.696882535230301}}","{'position_m': 30.490913799438417, 'time_s': 190.12961943466553, 'classification': 0.3973549008369446}",thumbnail_000216.png
EVENT_000217,2023-01-10T01:00:00,2023-01-10T01:00:00,NORMAL,0.043900053948163986,0.9121999144554138,"{'thermal': True, 'seismic': False}","{'lat': -89.50017113369535, 'lon': -0.08312775566540635, 'altitude_m': -1990.708160016822, 'enu': {'east': -80.52132148928956, 'north': -18.995840183935698, 'up': 9.291839983178185}}","{'position_m': 4.387506523144353, 'time_s': 131.71245125623113, 'classification': 0.4560999572277069}",thumbnail_000217.png
EVENT_000218,2023-01-10T02:00:00,2023-01-10T02:00:00,ANOMALY,0.9802250266075134,0.9604500532150269,"{'thermal': False, 'seismic': False}","{'lat': -89.4997259040621, 'lon': -0.08356793418897897, 'altitude_m': -2018.7851943303554, 'enu': {'east': -80.94769840907475, 'north': 30.42464910608757, 'up': -18.785194330355292}}","{'position_m': 29.391330067831536, 'time_s': 199.1237624234878, 'classification': 0.4802250266075134}",thumbnail_000218.png
EVENT_000219,2023-01-10T03:00:00,2023-01-10T03:00:00,NORMAL,0.12025778740644455,0.7594844102859497,"{'thermal': False, 'seismic': False}","{'lat': -89.49984069795795, 'lon': -0.10137240633858888, 'altitude_m': -1990.1286019899892, 'enu': {'east': -98.19391917408996, 'north': 17.682526668121085, 'up': 9.871398010010758}}","{'position_m': 20.553251360718445, 'time_s': 257.537889922889, 'classification': 0.37974220514297485}",thumbnail_000219.png
EVENT_000220,2023-01-10T04:00:00,2023-01-10T04:00:00,NORMAL,0.10037430375814438,0.79925137758255,"{'thermal': True, 'seismic': False}","{'lat': -89.49930863122583, 'lon': -0.05478288560382477, 'altitude_m': -2005.7975626217142, 'enu': {'east': -53.06519234768978, 'north': 76.74193393215052, 'up': -5.797562621714249}}","{'position_m': 20.436329040834536, 'time_s': 71.87132927539251, 'classification': 0.399625688791275}",thumbnail_000220.png
EVENT_000221,2023-01-10T05:00:00,2023-01-10T05:00:00,NORMAL,0.053086843341588974,0.8938263058662415,"{'thermal': True, 'seismic': False}","{'lat': -89.50063827645361, 'lon': 0.03497469650060786, 'altitude_m': -2005.0566164786262, 'enu': {'east': 33.878080291872266, 'north': -70.84868635104966, 'up': -5.056616478626232}}","{'position_m': 17.213578786469423, 'time_s': 135.1844945755895, 'classification': 0.4469131529331207}",thumbnail_000221.png
EVENT_000222,2023-01-10T06:00:00,2023-01-10T06:00:00,NORMAL,0.0634986162185669,0.8730027675628662,"{'thermal': False, 'seismic': False}","{'lat': -89.50025360225601, 'lon': -0.05109655352178261, 'altitude_m': -2012.0641410077576, 'enu': {'east': -49.49444358491615, 'north': -28.149850416750894, 'up': -12.06414100775762}}","{'position_m': 29.80633418440896, 'time_s': 284.6264231005787, 'classification': 0.4365013837814331}",thumbnail_000222.png
EVENT_000223,2023-01-10T07:00:00,2023-01-10T07:00:00,NORMAL,0.08749313652515411,0.8250137567520142,"{'thermal': False, 'seismic': False}","{'lat': -89.49949226967595, 'lon': 0.006919337851555232, 'altitude_m': -1979.4614405887796, 'enu': {'east': 6.702385059939118, 'north': 56.35806596900588, 'up': 20.538559411220362}}","{'position_m': 30.67136972459926, 'time_s': 107.6628838589605, 'classification': 0.4125068783760071}",thumbnail_000223.png
EVENT_000224,2023-01-10T08:00:00,2023-01-10T08:00:00,NORMAL,0.03600490465760231,0.927990198135376,"{'thermal': False, 'seismic': False}","{'lat': -89.49992809758648, 'lon': 0.012004443973779637, 'altitude_m': -2046.5812234060843, 'enu': {'east': 11.628049918772575, 'north': 7.9811679004425, 'up': -46.581223406084185}}","{'position_m': 22.872063679116692, 'time_s': 259.4006371245765, 'classification': 0.463995099067688}",thumbnail_000224.png
EVENT_000225,2023-01-10T09:00:00,2023-01-10T09:00:00,ANOMALY,0.9740789532661438,0.9481579065322876,"{'thermal': False, 'seismic': False}","{'lat': -89.50080775344641, 'lon': -0.05551444860643093, 'altitude_m': -1985.9997033163086, 'enu': {'east': -53.77381751447068, 'north': -89.6606325516946, 'up': 14.000296683691374}}","{'position_m': 49.347956037500914, 'time_s': 37.76827175035839, 'classification': 0.4740789532661438}",thumbnail_000225.png
EVENT_000226,2023-01-10T10:00:00,2023-01-10T10:00:00,NORMAL,0.21231453120708466,0.5753709077835083,"{'thermal': True, 'seismic': False}","{'lat': -89.50071475863581, 'lon': -0.08495253240257775, 'altitude_m': -1991.532929955741, 'enu': {'east': -82.28888315535173, 'north': -79.33820857519686, 'up': 8.467070044258875}}","{'position_m': 12.01035767166132, 'time_s': 54.82312080434433, 'classification': 0.28768545389175415}",thumbnail_000226.png
EVENT_000227,2023-01-10T11:00:00,2023-01-10T11:00:00,NORMAL,0.43650171160697937,0.12699657678604126,"{'thermal': True, 'seismic': False}","{'lat': -89.49966492299824, 'lon': -0.004150727928125261, 'altitude_m': -2048.262020981452, 'enu': {'east': -4.02058368158535, 'north': 37.193547196596825, 'up': -48.26202098145204}}","{'position_m': 34.722185427463174, 'time_s': 119.8163175508559, 'classification': 0.06349828839302063}",thumbnail_000227.png
EVENT_000228,2023-01-10T12:00:00,2023-01-10T12:00:00,ANOMALY,0.7852838635444641,0.5705677270889282,"{'thermal': False, 'seismic': False}","{'lat': -89.50044283859478, 'lon': 0.0165410843557047, 'altitude_m': -1997.8269953363788, 'enu': {'east': 16.022445939093615, 'north': -49.15508402050135, 'up': 2.173004663621313}}","{'position_m': 16.83340219644365, 'time_s': 291.9562266730336, 'classification': 0.2852838635444641}",thumbnail_000228.png
EVENT_000229,2023-01-10T13:00:00,2023-01-10T13:00:00,NORMAL,0.1503794640302658,0.699241042137146,"{'thermal': True, 'seismic': False}","{'lat': -89.50066177539853, 'lon': -0.07727460897764697, 'altitude_m': -2035.6457637960607, 'enu': {'east': -74.85169763867023, 'north': -73.45706923614452, 'up': -35.64576379606071}}","{'position_m': 17.790020917924853, 'time_s': 160.14125165906344, 'classification': 0.349620521068573}",thumbnail_000229.png
EVENT_000230,2023-01-10T14:00:00,2023-01-10T14:00:00,NORMAL,0.1726790815591812,0.65464186668396,"{'thermal': True, 'seismic': False}","{'lat': -89.5005615331824, 'lon': -0.06970932629927368, 'altitude_m': -1976.9170525129123, 'enu': {'east': -67.52362106753583, 'north': -62.33018324687971, 'up': 23.082947487087637}}","{'position_m': 47.051169804415245, 'time_s': 220.1367765840612, 'classification': 0.32732093334198}",thumbnail_000230.png
EVENT_000231,2023-01-10T15:00:00,2023-01-10T15:00:00,ANOMALY,0.9545736312866211,0.9091472625732422,"{'thermal': False, 'seismic': False}","{'lat': -89.50044088914463, 'lon': 0.09566902677362865, 'altitude_m': -1983.8367649628854, 'enu': {'east': 92.66936656407981, 'north': -48.93869505431363, 'up': 16.163235037114674}}","{'position_m': 8.652028394816522, 'time_s': 71.13382670711377, 'classification': 0.4545736312866211}",thumbnail_000231.png
EVENT_000232,2023-01-10T16:00:00,2023-01-10T16:00:00,ANOMALY,0.7355482578277588,0.4710965156555176,"{'thermal': True, 'seismic': False}","{'lat': -89.50046099587311, 'lon': -0.09962035416773199, 'altitude_m': -1966.9122808658294, 'enu': {'east': -96.49680182758755, 'north': -51.17054191552515, 'up': 33.08771913417054}}","{'position_m': 48.95293308262599, 'time_s': 112.914733374798, 'classification': 0.2355482578277588}",thumbnail_000232.png
EVENT_000233,2023-01-10T17:00:00,2023-01-10T17:00:00,NORMAL,0.058282967656850815,0.8834340572357178,"{'thermal': False, 'seismic': False}","{'lat': -89.49946754887982, 'lon': -0.07988272381601534, 'altitude_m': -1958.1322203006496, 'enu': {'east': -77.3780361846854, 'north': 59.10207433928062, 'up': 41.86777969935042}}","{'position_m': 43.3658329617968, 'time_s': 230.78728999261358, 'classification': 0.4417170286178589}",thumbnail_000233.png
EVENT_000234,2023-01-10T18:00:00,2023-01-10T18:00:00,NORMAL,0.05716119706630707,0.8856775760650635,"{'thermal': False, 'seismic': False}","{'lat': -89.49969915041983, 'lon': 0.06748369839103799, 'altitude_m': -1992.2814763288252, 'enu': {'east': 65.3677767423755, 'north': 33.39430339818145, 'up': 7.718523671174815}}","{'position_m': 30.42986758476557, 'time_s': 282.3217315450814, 'classification': 0.44283878803253174}",thumbnail_000234.png
EVENT_000235,2023-01-10T19:00:00,2023-01-10T19:00:00,NORMAL,0.1720641851425171,0.6558716297149658,"{'thermal': True, 'seismic': False}","{'lat': -89.50032772693042, 'lon': 0.021670245545350898, 'altitude_m': -1963.3561332472354, 'enu': {'east': 20.99078453810816, 'north': -36.3776892763761, 'up': 36.64386675276454}}","{'position_m': 18.080109694856553, 'time_s': 48.626946127598735, 'classification': 0.3279358148574829}",thumbnail_000235.png
EVENT_000236,2023-01-10T20:00:00,2023-01-10T20:00:00,NORMAL,0.06678469479084015,0.8664306402206421,"{'thermal': True, 'seismic': False}","{'lat': -89.50038074667472, 'lon': -0.0845548407429393, 'altitude_m': -2039.089036823425, 'enu': {'east': -81.90366094258985, 'north': -42.26288089387238, 'up': -39.089036823425026}}","{'position_m': 49.6735099305728, 'time_s': 225.97590102205618, 'classification': 0.43321532011032104}",thumbnail_000236.png
EVENT_000237,2023-01-10T21:00:00,2023-01-10T21:00:00,NORMAL,0.057661108672618866,0.8846777677536011,"{'thermal': False, 'seismic': False}","{'lat': -89.50011140117763, 'lon': 0.08789074168156003, 'altitude_m': -1959.8624350411555, 'enu': {'east': 85.13496617614237, 'north': -12.365530717602468, 'up': 40.137564958844436}}","{'position_m': 32.875070741794076, 'time_s': 229.7920685021796, 'classification': 0.44233888387680054}",thumbnail_000237.png
EVENT_000238,2023-01-10T22:00:00,2023-01-10T22:00:00,NORMAL,0.24759209156036377,0.5048158168792725,"{'thermal': True, 'seismic': False}","{'lat': -89.50022401396058, 'lon': 0.07616835018990871, 'altitude_m': -2020.3130725439719, 'enu': {'east': 73.78012510811419, 'north': -24.8655496236547, 'up': -20.31307254397192}}","{'position_m': 44.016666793025045, 'time_s': 95.84151931285417, 'classification': 0.25240790843963623}",thumbnail_000238.png
EVENT_000239,2023-01-10T23:00:00,2023-01-10T23:00:00,ANOMALY,0.8136110305786133,0.6272220611572266,"{'thermal': False, 'seismic': False}","{'lat': -89.49980210485495, 'lon': 0.02688470784236502, 'altitude_m': -1993.656107265154, 'enu': {'east': 26.041749665828846, 'north': 21.966361099738904, 'up': 6.3438927348458805}}","{'position_m': 32.80465828092526, 'time_s': 99.18598713763923, 'classification': 0.3136110305786133}",thumbnail_000239.png
EVENT_000240,2023-01-11T00:00:00,2023-01-11T00:00:00,NORMAL,0.07021375000476837,0.8595725297927856,"{'thermal': True, 'seismic': False}","{'lat': -89.49991768128199, 'lon': 0.01992173213629052, 'altitude_m': -2005.5580547248799, 'enu': {'east': 19.297094997084315, 'north': 9.137377699094685, 'up': -5.558054724879845}}","{'position_m': 19.640565507407086, 'time_s': 165.00141677379156, 'classification': 0.4297862648963928}",thumbnail_000240.png
EVENT_000241,2023-01-11T01:00:00,2023-01-11T01:00:00,NORMAL,0.2919865548610687,0.41602689027786255,"{'thermal': False, 'seismic': False}","{'lat': -89.49974310636226, 'lon': -0.06845758025721331, 'altitude_m': -1974.0655672077135, 'enu': {'east': -66.31112297145607, 'north': 28.515193789437916, 'up': 25.9344327922866}}","{'position_m': 1.7186857952669268, 'time_s': 176.53145060264413, 'classification': 0.20801344513893127}",thumbnail_000241.png
EVENT_000242,2023-01-11T02:00:00,2023-01-11T02:00:00,NORMAL,0.15775051712989807,0.6844989657402039,"{'thermal': True, 'seismic': False}","{'lat': -89.49937447322276, 'lon': 0.09321853815098191, 'altitude_m': -1958.576348404853, 'enu': {'east': 90.29571193319822, 'north': 69.43347227451483, 'up': 41.42365159514699}}","{'position_m': 25.52182014740633, 'time_s': 163.16673582894177, 'classification': 0.34224948287010193}",thumbnail_000242.png
EVENT_000243,2023-01-11T03:00:00,2023-01-11T03:00:00,ANOMALY,0.975963830947876,0.951927661895752,"{'thermal': False, 'seismic': False}","{'lat': -89.4999520291941, 'lon': -0.0724740197845823, 'altitude_m': -2025.3930341202001, 'enu': {'east': -70.20162880596106, 'north': 5.324759453791913, 'up': -25.393034120200177}}","{'position_m': 40.874548127659736, 'time_s': 33.5665842121727, 'classification': 0.475963830947876}",thumbnail_000243.png
